year,month,day,hour,minute,second,moisture0,moisture1,moisture2,moisture3,moisture4,irrgation,source_file,timestamp
2020,3,14,20,24,1,0.79,0.72,0.81,0.8,0.01,False,plant_vase2.CSV,2020-03-14 20:24:01
2020,3,14,20,26,31,0.79,0.73,0.83,0.86,0.01,False,plant_vase2.CSV,2020-03-14 20:26:31
2020,3,14,20,29,1,0.79,0.73,0.85,0.85,0.01,False,plant_vase2.CSV,2020-03-14 20:29:01
2020,3,14,20,31,31,0.78,0.72,0.78,0.79,0.01,False,plant_vase2.CSV,2020-03-14 20:31:31
2020,3,14,20,34,2,0.79,0.73,0.82,0.8,0.01,False,plant_vase2.CSV,2020-03-14 20:34:02
2020,3,14,20,36,32,0.79,0.72,0.79,0.89,0.01,False,plant_vase2.CSV,2020-03-14 20:36:32
2020,3,14,20,39,2,0.79,0.73,0.85,0.88,0.01,False,plant_vase2.CSV,2020-03-14 20:39:02
2020,3,14,20,41,32,0.79,0.73,0.82,0.83,0.01,False,plant_vase2.CSV,2020-03-14 20:41:32
2020,3,14,20,44,2,0.79,0.73,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-14 20:44:02
2020,3,14,20,46,32,0.79,0.73,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-14 20:46:32
2020,3,14,20,49,2,0.79,0.73,0.83,0.87,0.01,False,plant_vase2.CSV,2020-03-14 20:49:02
2020,3,14,20,51,33,0.79,0.73,0.82,0.86,0.01,False,plant_vase2.CSV,2020-03-14 20:51:33
2020,3,14,20,54,3,0.79,0.73,0.82,0.8,0.01,False,plant_vase2.CSV,2020-03-14 20:54:03
2020,3,14,20,56,33,0.79,0.73,0.81,0.8,0.01,False,plant_vase2.CSV,2020-03-14 20:56:33
2020,3,14,20,59,3,0.79,0.73,0.82,0.9,0.01,False,plant_vase2.CSV,2020-03-14 20:59:03
2020,3,14,21,1,33,0.79,0.73,0.83,0.89,0.01,False,plant_vase2.CSV,2020-03-14 21:01:33
2020,3,14,21,4,3,0.79,0.74,0.86,0.88,0.01,False,plant_vase2.CSV,2020-03-14 21:04:03
2020,3,14,21,6,34,0.79,0.73,0.82,0.85,0.01,False,plant_vase2.CSV,2020-03-14 21:06:34
2020,3,14,21,9,4,0.79,0.73,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-14 21:09:04
2020,3,14,21,11,34,0.79,0.73,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-14 21:11:34
2020,3,14,21,14,4,0.79,0.73,0.83,0.86,0.01,False,plant_vase2.CSV,2020-03-14 21:14:04
2020,3,14,21,16,34,0.79,0.73,0.83,0.87,0.01,False,plant_vase2.CSV,2020-03-14 21:16:34
2020,3,14,21,19,4,0.79,0.73,0.85,0.83,0.01,False,plant_vase2.CSV,2020-03-14 21:19:04
2020,3,14,21,21,34,0.79,0.73,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-14 21:21:34
2020,3,14,21,24,5,0.79,0.73,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-14 21:24:05
2020,3,14,21,26,35,0.79,0.73,0.83,0.8,0.01,False,plant_vase2.CSV,2020-03-14 21:26:35
2020,3,14,21,29,5,0.79,0.73,0.83,0.8,0.01,False,plant_vase2.CSV,2020-03-14 21:29:05
2020,3,14,21,31,35,0.79,0.73,0.82,0.8,0.01,False,plant_vase2.CSV,2020-03-14 21:31:35
2020,3,14,21,34,5,0.79,0.73,0.82,0.89,0.01,False,plant_vase2.CSV,2020-03-14 21:34:05
2020,3,14,21,36,35,0.79,0.73,0.82,0.86,0.01,False,plant_vase2.CSV,2020-03-14 21:36:35
2020,3,14,21,39,6,0.79,0.74,0.85,0.88,0.01,False,plant_vase2.CSV,2020-03-14 21:39:06
2020,3,14,21,41,36,0.78,0.73,0.79,0.88,0.01,False,plant_vase2.CSV,2020-03-14 21:41:36
2020,3,14,21,44,6,0.78,0.72,0.76,0.87,0.01,False,plant_vase2.CSV,2020-03-14 21:44:06
2020,3,14,21,46,36,0.79,0.74,0.84,0.86,0.01,False,plant_vase2.CSV,2020-03-14 21:46:36
2020,3,14,21,49,6,0.8,0.74,0.87,0.89,0.01,False,plant_vase2.CSV,2020-03-14 21:49:06
2020,3,14,21,51,36,0.78,0.73,0.8,0.8,0.01,False,plant_vase2.CSV,2020-03-14 21:51:36
2020,3,14,21,54,6,0.79,0.73,0.84,0.89,0.01,False,plant_vase2.CSV,2020-03-14 21:54:06
2020,3,14,21,56,37,0.79,0.73,0.83,0.86,0.01,False,plant_vase2.CSV,2020-03-14 21:56:37
2020,3,14,21,59,7,0.79,0.73,0.85,0.88,0.01,False,plant_vase2.CSV,2020-03-14 21:59:07
2020,3,14,22,1,37,0.79,0.73,0.81,0.89,0.01,False,plant_vase2.CSV,2020-03-14 22:01:37
2020,3,14,22,4,7,0.79,0.73,0.82,0.85,0.01,False,plant_vase2.CSV,2020-03-14 22:04:07
2020,3,14,22,6,37,0.79,0.73,0.82,0.86,0.01,False,plant_vase2.CSV,2020-03-14 22:06:37
2020,3,14,22,9,7,0.79,0.73,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-14 22:09:07
2020,3,14,22,11,38,0.79,0.73,0.83,0.87,0.01,False,plant_vase2.CSV,2020-03-14 22:11:38
2020,3,14,22,14,8,0.79,0.73,0.82,0.87,0.01,False,plant_vase2.CSV,2020-03-14 22:14:08
2020,3,14,22,16,38,0.79,0.73,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-14 22:16:38
2020,3,14,22,19,8,0.79,0.73,0.83,0.8,0.01,False,plant_vase2.CSV,2020-03-14 22:19:08
2020,3,14,22,21,38,0.79,0.73,0.83,0.8,0.01,False,plant_vase2.CSV,2020-03-14 22:21:38
2020,3,14,22,24,8,0.78,0.72,0.79,0.83,0.01,False,plant_vase2.CSV,2020-03-14 22:24:08
2020,3,14,22,26,39,0.79,0.73,0.85,0.87,0.01,False,plant_vase2.CSV,2020-03-14 22:26:39
2020,3,14,22,29,9,0.8,0.73,0.87,0.87,0.01,False,plant_vase2.CSV,2020-03-14 22:29:09
2020,3,14,22,31,39,0.8,0.73,0.86,0.88,0.01,False,plant_vase2.CSV,2020-03-14 22:31:39
2020,3,14,22,34,9,0.79,0.73,0.85,0.89,0.01,False,plant_vase2.CSV,2020-03-14 22:34:09
2020,3,14,22,36,39,0.79,0.73,0.86,0.88,0.01,False,plant_vase2.CSV,2020-03-14 22:36:39
2020,3,14,22,39,9,0.79,0.73,0.85,0.87,0.01,False,plant_vase2.CSV,2020-03-14 22:39:09
2020,3,14,22,41,39,0.79,0.73,0.84,0.88,0.01,False,plant_vase2.CSV,2020-03-14 22:41:39
2020,3,14,22,44,10,0.78,0.72,0.8,0.77,0.01,False,plant_vase2.CSV,2020-03-14 22:44:10
2020,3,14,22,46,40,0.79,0.73,0.85,0.88,0.01,False,plant_vase2.CSV,2020-03-14 22:46:40
2020,3,14,22,49,10,0.79,0.73,0.84,0.88,0.01,False,plant_vase2.CSV,2020-03-14 22:49:10
2020,3,14,22,51,40,0.79,0.73,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-14 22:51:40
2020,3,14,22,54,10,0.79,0.73,0.86,0.88,0.01,False,plant_vase2.CSV,2020-03-14 22:54:10
2020,3,14,22,56,40,0.79,0.73,0.86,0.78,0.01,False,plant_vase2.CSV,2020-03-14 22:56:40
2020,3,14,22,59,11,0.79,0.73,0.85,0.88,0.01,False,plant_vase2.CSV,2020-03-14 22:59:11
2020,3,14,23,1,41,0.79,0.73,0.86,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:01:41
2020,3,14,23,4,11,0.79,0.72,0.81,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:04:11
2020,3,14,23,6,41,0.79,0.73,0.86,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:06:41
2020,3,14,23,9,11,0.78,0.72,0.8,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:09:11
2020,3,14,23,11,41,0.79,0.73,0.84,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:11:41
2020,3,14,23,14,11,0.79,0.72,0.81,0.82,0.01,False,plant_vase2.CSV,2020-03-14 23:14:11
2020,3,14,23,16,42,0.79,0.73,0.83,0.86,0.01,False,plant_vase2.CSV,2020-03-14 23:16:42
2020,3,14,23,19,12,0.79,0.72,0.82,0.83,0.01,False,plant_vase2.CSV,2020-03-14 23:19:12
2020,3,14,23,21,42,0.79,0.73,0.86,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:21:42
2020,3,14,23,24,12,0.79,0.73,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:24:12
2020,3,14,23,26,42,0.79,0.73,0.83,0.87,0.01,False,plant_vase2.CSV,2020-03-14 23:26:42
2020,3,14,23,29,12,0.79,0.73,0.85,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:29:12
2020,3,14,23,31,43,0.79,0.72,0.8,0.87,0.01,False,plant_vase2.CSV,2020-03-14 23:31:43
2020,3,14,23,34,13,0.79,0.73,0.86,0.87,0.01,False,plant_vase2.CSV,2020-03-14 23:34:13
2020,3,14,23,36,43,0.79,0.72,0.82,0.87,0.01,False,plant_vase2.CSV,2020-03-14 23:36:43
2020,3,14,23,39,13,0.79,0.73,0.85,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:39:13
2020,3,14,23,41,43,0.79,0.72,0.83,0.89,0.01,False,plant_vase2.CSV,2020-03-14 23:41:43
2020,3,14,23,44,13,0.78,0.72,0.81,0.79,0.01,False,plant_vase2.CSV,2020-03-14 23:44:13
2020,3,14,23,46,43,0.78,0.71,0.79,0.79,0.01,False,plant_vase2.CSV,2020-03-14 23:46:43
2020,3,14,23,49,14,0.79,0.73,0.84,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:49:14
2020,3,14,23,51,44,0.79,0.72,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:51:44
2020,3,14,23,54,14,0.79,0.72,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-14 23:54:14
2020,3,14,23,56,44,0.79,0.72,0.82,0.79,0.01,False,plant_vase2.CSV,2020-03-14 23:56:44
2020,3,14,23,59,14,0.79,0.72,0.84,0.79,0.01,False,plant_vase2.CSV,2020-03-14 23:59:14
2020,3,15,0,1,44,0.79,0.72,0.84,0.79,0.01,False,plant_vase2.CSV,2020-03-15 00:01:44
2020,3,15,0,4,15,0.79,0.72,0.84,0.79,0.01,False,plant_vase2.CSV,2020-03-15 00:04:15
2020,3,15,0,6,45,0.79,0.72,0.84,0.79,0.01,False,plant_vase2.CSV,2020-03-15 00:06:45
2020,3,15,0,9,15,0.79,0.72,0.84,0.79,0.01,False,plant_vase2.CSV,2020-03-15 00:09:15
2020,3,15,0,11,45,0.79,0.73,0.84,0.84,0.01,False,plant_vase2.CSV,2020-03-15 00:11:45
2020,3,15,0,14,15,0.79,0.73,0.86,0.88,0.01,False,plant_vase2.CSV,2020-03-15 00:14:15
2020,3,15,0,16,45,0.79,0.72,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-15 00:16:45
2020,3,15,0,19,16,0.79,0.73,0.84,0.88,0.01,False,plant_vase2.CSV,2020-03-15 00:19:16
2020,3,15,0,21,46,0.79,0.72,0.84,0.79,0.01,False,plant_vase2.CSV,2020-03-15 00:21:46
2020,3,15,0,24,16,0.79,0.76,0.85,0.88,0.01,False,plant_vase2.CSV,2020-03-15 00:24:16
2020,3,15,0,26,46,0.79,0.76,0.85,0.87,0.01,False,plant_vase2.CSV,2020-03-15 00:26:46
2020,3,15,0,29,16,0.79,0.76,0.86,0.89,0.01,False,plant_vase2.CSV,2020-03-15 00:29:16
2020,3,15,0,31,46,0.79,0.75,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-15 00:31:46
2020,3,15,0,34,16,0.79,0.75,0.84,0.79,0.01,False,plant_vase2.CSV,2020-03-15 00:34:16
2020,3,15,0,36,47,0.79,0.75,0.83,0.8,0.01,False,plant_vase2.CSV,2020-03-15 00:36:47
2020,3,15,0,39,17,0.79,0.76,0.85,0.82,0.01,False,plant_vase2.CSV,2020-03-15 00:39:17
2020,3,15,0,41,47,0.79,0.75,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-15 00:41:47
2020,3,15,0,44,17,0.79,0.74,0.82,0.86,0.01,False,plant_vase2.CSV,2020-03-15 00:44:17
2020,3,15,0,46,47,0.79,0.74,0.84,0.88,0.01,False,plant_vase2.CSV,2020-03-15 00:46:47
2020,3,15,0,49,17,0.78,0.74,0.81,0.77,0.01,False,plant_vase2.CSV,2020-03-15 00:49:17
2020,3,15,0,51,48,0.79,0.74,0.82,0.89,0.01,False,plant_vase2.CSV,2020-03-15 00:51:48
2020,3,15,0,54,18,0.79,0.74,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-15 00:54:18
2020,3,15,0,56,48,0.79,0.74,0.82,0.78,0.01,False,plant_vase2.CSV,2020-03-15 00:56:48
2020,3,15,0,59,18,0.79,0.74,0.82,0.87,0.01,False,plant_vase2.CSV,2020-03-15 00:59:18
2020,3,15,1,1,48,0.79,0.74,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:01:48
2020,3,15,1,4,18,0.79,0.74,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:04:18
2020,3,15,1,6,48,0.79,0.74,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:06:48
2020,3,15,1,9,19,0.79,0.74,0.82,0.87,0.01,False,plant_vase2.CSV,2020-03-15 01:09:19
2020,3,15,1,11,49,0.79,0.74,0.82,0.87,0.01,False,plant_vase2.CSV,2020-03-15 01:11:49
2020,3,15,1,14,19,0.79,0.74,0.83,0.87,0.01,False,plant_vase2.CSV,2020-03-15 01:14:19
2020,3,15,1,16,49,0.79,0.74,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:16:49
2020,3,15,1,19,19,0.79,0.75,0.85,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:19:19
2020,3,15,1,21,49,0.79,0.74,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:21:49
2020,3,15,1,24,20,0.79,0.74,0.8,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:24:20
2020,3,15,1,26,50,0.79,0.74,0.82,0.84,0.01,False,plant_vase2.CSV,2020-03-15 01:26:50
2020,3,15,1,29,20,0.79,0.75,0.86,0.9,0.01,False,plant_vase2.CSV,2020-03-15 01:29:20
2020,3,15,1,31,50,0.79,0.74,0.81,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:31:50
2020,3,15,1,34,20,0.79,0.74,0.84,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:34:20
2020,3,15,1,36,50,0.79,0.74,0.83,0.89,0.01,False,plant_vase2.CSV,2020-03-15 01:36:50
2020,3,15,1,39,20,0.79,0.74,0.82,0.86,0.01,False,plant_vase2.CSV,2020-03-15 01:39:20
2020,3,15,1,41,51,0.79,0.74,0.83,0.87,0.01,False,plant_vase2.CSV,2020-03-15 01:41:51
2020,3,15,1,44,21,0.79,0.74,0.8,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:44:21
2020,3,15,1,46,51,0.79,0.74,0.82,0.79,0.01,False,plant_vase2.CSV,2020-03-15 01:46:51
2020,3,15,1,49,21,0.79,0.74,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:49:21
2020,3,15,1,51,51,0.79,0.73,0.81,0.86,0.01,False,plant_vase2.CSV,2020-03-15 01:51:51
2020,3,15,1,54,21,0.79,0.74,0.84,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:54:21
2020,3,15,1,56,52,0.79,0.74,0.84,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:56:52
2020,3,15,1,59,22,0.79,0.73,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-15 01:59:22
2020,3,15,2,1,52,0.79,0.74,0.85,0.79,0.01,False,plant_vase2.CSV,2020-03-15 02:01:52
2020,3,15,2,4,22,0.79,0.74,0.85,0.9,0.01,False,plant_vase2.CSV,2020-03-15 02:04:22
2020,3,15,2,6,52,0.79,0.74,0.86,0.83,0.01,False,plant_vase2.CSV,2020-03-15 02:06:52
2020,3,15,2,9,22,0.79,0.73,0.83,0.89,0.01,False,plant_vase2.CSV,2020-03-15 02:09:22
2020,3,15,2,11,53,0.79,0.74,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-15 02:11:53
2020,3,15,2,14,23,0.79,0.73,0.81,0.89,0.01,False,plant_vase2.CSV,2020-03-15 02:14:23
2020,3,15,2,16,53,0.78,0.73,0.79,0.87,0.01,False,plant_vase2.CSV,2020-03-15 02:16:53
2020,3,15,2,19,23,0.79,0.73,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-15 02:19:23
2020,3,15,2,21,53,0.79,0.73,0.84,0.89,0.01,False,plant_vase2.CSV,2020-03-15 02:21:53
2020,3,15,2,24,23,0.79,0.73,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-15 02:24:23
2020,3,15,2,26,53,0.79,0.73,0.82,0.86,0.01,False,plant_vase2.CSV,2020-03-15 02:26:53
2020,3,15,2,29,24,0.79,0.73,0.82,0.84,0.01,False,plant_vase2.CSV,2020-03-15 02:29:24
2020,3,15,2,31,54,0.79,0.73,0.83,0.85,0.01,False,plant_vase2.CSV,2020-03-15 02:31:54
2020,3,15,2,34,24,0.79,0.72,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-15 02:34:24
2020,3,15,2,36,54,0.79,0.72,0.82,0.87,0.01,False,plant_vase2.CSV,2020-03-15 02:36:54
2020,3,15,2,39,24,0.79,0.72,0.84,0.89,0.01,False,plant_vase2.CSV,2020-03-15 02:39:24
2020,3,15,2,41,54,0.79,0.72,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-15 02:41:54
2020,3,15,2,44,25,0.79,0.72,0.82,0.89,0.01,False,plant_vase2.CSV,2020-03-15 02:44:25
2020,3,15,2,46,55,0.79,0.72,0.83,0.8,0.01,False,plant_vase2.CSV,2020-03-15 02:46:55
2020,3,15,2,49,25,0.79,0.73,0.82,0.85,0.01,False,plant_vase2.CSV,2020-03-15 02:49:25
2020,3,15,2,51,55,0.79,0.73,0.83,0.87,0.01,False,plant_vase2.CSV,2020-03-15 02:51:55
2020,3,15,2,54,25,0.79,0.73,0.82,0.87,0.01,False,plant_vase2.CSV,2020-03-15 02:54:25
2020,3,15,2,56,55,0.79,0.73,0.83,0.87,0.01,False,plant_vase2.CSV,2020-03-15 02:56:55
2020,3,15,2,59,25,0.8,0.73,0.86,0.87,0.01,False,plant_vase2.CSV,2020-03-15 02:59:25
2020,3,15,3,1,56,0.79,0.73,0.84,0.84,0.01,False,plant_vase2.CSV,2020-03-15 03:01:56
2020,3,15,3,4,26,0.79,0.73,0.82,0.87,0.01,False,plant_vase2.CSV,2020-03-15 03:04:26
2020,3,15,3,6,56,0.78,0.72,0.79,0.79,0.01,False,plant_vase2.CSV,2020-03-15 03:06:56
2020,3,15,3,9,26,0.79,0.72,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-15 03:09:26
2020,3,15,3,11,56,0.79,0.72,0.82,0.88,0.01,False,plant_vase2.CSV,2020-03-15 03:11:56
2020,3,15,3,14,26,0.79,0.72,0.83,0.88,0.01,False,plant_vase2.CSV,2020-03-15 03:14:26
2020,3,15,3,16,57,0.79,0.71,0.81,0.87,0.01,False,plant_vase2.CSV,2020-03-15 03:16:57
2020,3,15,3,19,27,0.79,0.71,0.8,0.87,0.01,False,plant_vase2.CSV,2020-03-15 03:19:27
2020,3,15,3,21,57,0.79,0.72,0.81,0.87,0.01,False,plant_vase2.CSV,2020-03-15 03:21:57
2020,3,15,3,24,27,0.79,0.71,0.8,0.85,0.01,False,plant_vase2.CSV,2020-03-15 03:24:27
2020,3,15,3,26,57,0.79,0.71,0.81,0.84,0.01,False,plant_vase2.CSV,2020-03-15 03:26:57
2020,3,15,3,29,27,0.79,0.72,0.81,0.84,0.01,False,plant_vase2.CSV,2020-03-15 03:29:27
2020,3,15,3,31,57,0.79,0.72,0.82,0.85,0.01,False,plant_vase2.CSV,2020-03-15 03:31:57
2020,3,15,3,34,28,0.79,0.72,0.8,0.86,0.01,False,plant_vase2.CSV,2020-03-15 03:34:28
2020,3,15,3,36,58,0.79,0.72,0.82,0.86,0.01,False,plant_vase2.CSV,2020-03-15 03:36:58
2020,3,15,3,39,28,0.79,0.72,0.81,0.86,0.01,False,plant_vase2.CSV,2020-03-15 03:39:28
2020,3,15,3,41,58,0.79,0.73,0.83,0.86,0.01,False,plant_vase2.CSV,2020-03-15 03:41:58
2020,3,15,3,44,28,0.79,0.73,0.83,0.85,0.01,False,plant_vase2.CSV,2020-03-15 03:44:28
2020,3,15,3,46,58,0.79,0.73,0.83,0.85,0.01,False,plant_vase2.CSV,2020-03-15 03:46:58
2020,3,15,3,49,29,0.79,0.72,0.82,0.85,0.01,False,plant_vase2.CSV,2020-03-15 03:49:29
2020,3,15,3,51,59,0.79,0.72,0.84,0.85,0.01,False,plant_vase2.CSV,2020-03-15 03:51:59
2020,3,15,3,54,29,0.79,0.72,0.83,0.85,0.01,False,plant_vase2.CSV,2020-03-15 03:54:29
2020,3,15,3,56,59,0.79,0.72,0.84,0.85,0.01,False,plant_vase2.CSV,2020-03-15 03:56:59
2020,3,15,3,59,29,0.79,0.73,0.86,0.85,0.01,False,plant_vase2.CSV,2020-03-15 03:59:29
2020,3,15,4,1,59,0.79,0.72,0.83,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:01:59
2020,3,15,4,4,30,0.79,0.72,0.84,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:04:30
2020,3,15,4,7,0,0.8,0.72,0.87,0.86,0.01,False,plant_vase2.CSV,2020-03-15 04:07:00
2020,3,15,4,9,30,0.79,0.71,0.82,0.86,0.01,False,plant_vase2.CSV,2020-03-15 04:09:30
2020,3,15,4,12,0,0.79,0.71,0.84,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:12:00
2020,3,15,4,14,30,0.79,0.71,0.82,0.86,0.01,False,plant_vase2.CSV,2020-03-15 04:14:30
2020,3,15,4,17,0,0.79,0.71,0.8,0.86,0.01,False,plant_vase2.CSV,2020-03-15 04:17:00
2020,3,15,4,19,30,0.79,0.71,0.8,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:19:30
2020,3,15,4,22,1,0.79,0.71,0.84,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:22:01
2020,3,15,4,24,31,0.79,0.72,0.82,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:24:31
2020,3,15,4,27,1,0.79,0.71,0.83,0.86,0.01,False,plant_vase2.CSV,2020-03-15 04:27:01
2020,3,15,4,29,31,0.79,0.71,0.83,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:29:31
2020,3,15,4,32,1,0.79,0.71,0.85,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:32:01
2020,3,15,4,34,31,0.79,0.71,0.83,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:34:31
2020,3,15,4,37,2,0.79,0.71,0.82,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:37:02
2020,3,15,4,39,32,0.79,0.71,0.82,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:39:32
2020,3,15,4,42,2,0.79,0.71,0.83,0.85,0.01,False,plant_vase2.CSV,2020-03-15 04:42:02
2020,3,15,4,44,32,0.79,0.7,0.81,0.88,0.01,False,plant_vase2.CSV,2020-03-15 04:44:32
2020,3,15,4,47,2,0.79,0.71,0.81,0.9,0.01,False,plant_vase2.CSV,2020-03-15 04:47:02
2020,3,15,4,49,32,0.79,0.71,0.83,0.86,0.01,False,plant_vase2.CSV,2020-03-15 04:49:32
2020,3,15,4,52,2,0.79,0.71,0.81,0.8,0.01,False,plant_vase2.CSV,2020-03-15 04:52:02
2020,3,15,4,54,33,0.79,0.71,0.83,0.87,0.01,False,plant_vase2.CSV,2020-03-15 04:54:33
2020,3,15,4,57,3,0.79,0.71,0.83,0.79,0.01,False,plant_vase2.CSV,2020-03-15 04:57:03
2020,3,15,4,59,33,0.79,0.71,0.8,0.8,0.01,False,plant_vase2.CSV,2020-03-15 04:59:33
2020,3,15,5,2,3,0.78,0.71,0.8,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:02:03
2020,3,15,5,4,33,0.79,0.71,0.81,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:04:33
2020,3,15,5,7,3,0.79,0.71,0.82,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:07:03
2020,3,15,5,9,34,0.79,0.71,0.81,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:09:34
2020,3,15,5,12,4,0.78,0.71,0.8,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:12:04
2020,3,15,5,14,34,0.79,0.71,0.79,0.89,0.01,False,plant_vase2.CSV,2020-03-15 05:14:34
2020,3,15,5,17,4,0.79,0.71,0.81,0.79,0.01,False,plant_vase2.CSV,2020-03-15 05:17:04
2020,3,15,5,19,34,0.79,0.71,0.82,0.86,0.01,False,plant_vase2.CSV,2020-03-15 05:19:34
2020,3,15,5,22,4,0.79,0.71,0.83,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:22:04
2020,3,15,5,24,34,0.79,0.71,0.82,0.91,0.01,False,plant_vase2.CSV,2020-03-15 05:24:34
2020,3,15,5,27,5,0.79,0.71,0.82,0.87,0.01,False,plant_vase2.CSV,2020-03-15 05:27:05
2020,3,15,5,29,35,0.79,0.71,0.81,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:29:35
2020,3,15,5,32,5,0.79,0.72,0.83,0.85,0.01,False,plant_vase2.CSV,2020-03-15 05:32:05
2020,3,15,5,34,35,0.79,0.72,0.82,0.81,0.01,False,plant_vase2.CSV,2020-03-15 05:34:35
2020,3,15,5,37,5,0.78,0.71,0.8,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:37:05
2020,3,15,5,39,35,0.78,0.71,0.79,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:39:35
2020,3,15,5,42,6,0.79,0.71,0.8,0.91,0.01,False,plant_vase2.CSV,2020-03-15 05:42:06
2020,3,15,5,44,36,0.79,0.72,0.8,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:44:36
2020,3,15,5,47,6,0.79,0.72,0.8,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:47:06
2020,3,15,5,49,36,0.79,0.72,0.81,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:49:36
2020,3,15,5,52,6,0.79,0.72,0.82,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:52:06
2020,3,15,5,54,36,0.79,0.71,0.8,0.93,0.01,False,plant_vase2.CSV,2020-03-15 05:54:36
2020,3,15,5,57,7,0.78,0.71,0.8,0.8,0.01,False,plant_vase2.CSV,2020-03-15 05:57:07
2020,3,15,5,59,37,0.79,0.71,0.79,0.86,0.01,False,plant_vase2.CSV,2020-03-15 05:59:37
2020,3,15,6,2,7,0.79,0.71,0.8,0.79,0.01,False,plant_vase2.CSV,2020-03-15 06:02:07
2020,3,15,6,4,37,0.79,0.71,0.82,0.78,0.01,False,plant_vase2.CSV,2020-03-15 06:04:37
2020,3,15,6,7,7,0.79,0.71,0.81,0.84,0.01,False,plant_vase2.CSV,2020-03-15 06:07:07
2020,3,15,6,9,37,0.79,0.72,0.81,0.85,0.01,False,plant_vase2.CSV,2020-03-15 06:09:37
2020,3,15,6,12,7,0.79,0.72,0.82,0.84,0.01,False,plant_vase2.CSV,2020-03-15 06:12:07
